restaurant_name,location,cuisine,michelin_stars,google_rating,total_google_reviews,reviewer,rating,review_text,date,language
Khon Kaen Grilled Pork Neck,"Khon Kaen, Thailand",Street Food,0,4.5,346,Satanun Chaiwattanawasu,3,"All menus are made of pork. Good taste, but a bit too spicy for me. Free dringking water. The price was low. Recommend!!",6 years ago,en
The Charm Dining Gallery,"Phuket, Thailand",Southern Thai,0,4.6,636,Andrei Jach,4,"The restaurant has some really good food with balanced flavours. The decor is from yesteryear and well maintained. Being an older establishment it was on the warmer side for awhile but it got better. We were on thr 2nd floor with air con.

We had the chicken pong teh, roasted coconut salad, and local Phuket style sausages. All were delightful and very tasty.

Would recommend visiting this place.",2 weeks ago,en
The Charm Dining Gallery,"Phuket, Thailand",Southern Thai,0,4.6,636,WJ KOON,5,It is really a germ find for truly authentic Peranakan food in Phuket town. Love the dining vibe that gives old Peranakan house feel. And the staffs are very helpful and attentive.,a week ago,en
The Charm Dining Gallery,"Phuket, Thailand",Southern Thai,0,4.6,636,Adeline Yeong,5,"The Charm captures the golden days of the Peranakan with its embellishments and elegant finishing tucked away in the heart of Phuket’s historical Old Town. Dining here is a wholesome experience where your eyes feast first before your palate. We enjoyed the entire experience and it truly deserves all the recognition given. Make sure to make a little stroll in the night market after dinner.

Recommended dishes:
- Moo Hong – a rich and tender braised pork belly dish, deeply flavored with local spices.
- Crab Curry and Eggs with Buns(personal favourite) – aromatic delight best savored with soft, fluffy buns.",a month ago,en
The Charm Dining Gallery,"Phuket, Thailand",Southern Thai,0,4.6,636,Amanda G,5,"I actually stumbled upon this place while walking through Phuket. I had no idea that it had won heaps of Michelin stars.

It’s been a while since I’ve eaten somewhere and every dish was absolutely amazing. The Chinese sausage is a MUST. Such a beautiful dish.

The staff were very helpful in recommending different dishes which was very nice.

The restaurant itself is also very beautiful and unique.",6 months ago,en
The Charm Dining Gallery,"Phuket, Thailand",Southern Thai,0,4.6,636,Shirin Montebare,5,"We found this restaurant based on reviews, and it didn’t disappoint. The place itself reminded me of my grandmother’s home, which gave it such a cozy, homey vibe. The menu had so many great options to choose from. We ordered a lot of food, and everything was amazing. The level of spice and flavor was perfect. Definitely recommend this place!",8 months ago,en
Charoen Saeng Silom,"Bangkok, Thailand",Street Food,0,4.4,4317,Matthew Lee,4,"This is one of many Bangkok's Michelin Bib Gourmand places to try.
I was staying not far from this place and I woke up early to visit this place for breakfast.
There were not many customers in the shop but the staff were very busy. They seemed to be more busy with takeaway orders than the dine in orders.
Ordering food here is very easy as you only need to choose the pork leg and rice. The size of the pork leg depends on how much you want to eat or how many people are sharing it.
Didn't take more than 2 minutes for the food to arrive after taking my order. First look it looked good and smelled good I thought one plate of rice would not be enough.
Have to say the pork leg was really well executed. The skin and the meat was so soft it could just melt in your mouth. The sauce is so addictive and special cause I would have expected it to be savoury yet it tasted sweet. And also the collagen from the skin should make the sauce thick but it was quite watery.
The smallest portion is sometimes even too much for one person. I finished the rice and still had some meat left.
I finished everything clean, the meat pairs quite well with the spicy sauce, loved the soft preserved vegetables hidden under the pork leg.
Nothing much to fault, simple meal but very satisfying. Price wise is also super reasonable in terms of quality and quantity.
Worth visiting.",3 weeks ago,en
Charoen Saeng Silom,"Bangkok, Thailand",Street Food,0,4.4,4317,Jing Xiang .T,5,"Soft tender melts in your mouth sensation.
The chili sauce is mild spicy, a hint of sourness from the vinegar, blended with green and red chili to give it just enough of kick, and a good serving of garlic to give that distinct punch with the pungent-ness. Lovely street side atmosphere authentic and casual. Highly recommend.

Though I wish they served more vegetables and would like to try hard boiled eggs cooked in the pork broth.",3 weeks ago,en
Charoen Saeng Silom,"Bangkok, Thailand",Street Food,0,4.4,4317,Rbw dinata,5,"Another Bangkok Michelin gem quest.
Located hidden in a narrow alley, you can be noticed the stall by a crowded and long customers queue during lunch time.
There's a couple minutes wait until you get seated, it is bit easy if you're alone, but maybe longer when you bring a crowd.
The service was good, the staffs work deft, organized. Once you get seated, your order delivered fast.
Their braised pork trotters is amazing, sweet and smells good with herbs aroma. The meat  was so tender that you need no effort to execute it.
The portion quiet small but indeed satisfying.
Highly recommended.",4 months ago,en
Charoen Saeng Silom,"Bangkok, Thailand",Street Food,0,4.4,4317,Danny Wong,5,"Absolutely signature dishes. One of my favorite since the first time here in Bangkok 2 decades ago. My favorite the perfect blend of fat with lean meat. Melt in the mouth. If you like part, must order a plate of organs and parts.",3 months ago,en
Charoen Saeng Silom,"Bangkok, Thailand",Street Food,0,4.4,4317,Sarah Lee,4,"A small shop located in a small alley right opposite State Tower. Menu is kept simple here- they serve braised pork (trotter/meat/intestines) with rice.

The broth itself is quite fragrant and not too sweet nor salty. Pork itself isn’t too gamey but wish it came with some pickled vegetables to cut through the fattiness of the dish.",2 months ago,en
The Local,"Bangkok, Thailand",Thai,0,4.4,3000,Charleston,4,"Overall, the food was worth the amount paid. Flavours had depth for most dishes.

I would highly recommend the Bai Cha Kraan salad. If you can handle your spice, I would recommend the Mum's Recipe fish as well, especially if you are drinking. Beware that the spice builds up though! The massaman beef cheek curry is too sweet for my liking but the beef cheek was tender.

Rice is THB40 and there's both white and black rice. Refillable too!

Overall, the Local is a place I would revisit (save that there are many other places and things for tourists to try😂)",in the last week,en
The Local,"Bangkok, Thailand",Thai,0,4.4,3000,Kaiser Karat,5,"The Local in Bangkok is one of those rare places that gets everything right. The atmosphere is elegant yet relaxed, the service is warm and perfectly timed, and every dish feels like a celebration of Thai flavors.

The deep-fried sea bass was exceptional – light, crispy, and full of depth. The appetizers and starters showed great attention to detail, beautifully presented and full of character. Even the drinks stood out – creative, balanced, and thoughtfully paired with the food.

It’s easy to see why the Michelin Guide has recommended The Local for so many years. It’s authentic, refined, and absolutely delicious. I’ll be back soon – without a doubt.",in the last week,en
The Local,"Bangkok, Thailand",Thai,0,4.4,3000,Vince Z,4,"Have been here many times for business dinner. This time experience was fantastic, maybe because going with family. The river prawn is very fresh and the black pepper crab is well cooked. Quality of service is improved comparing before: they serve plastic glove, provide cracker on call and also teach effective way peel off prawn meat. Food price is within reasonable range for the taste, service and environment.",a month ago,en
The Local,"Bangkok, Thailand",Thai,0,4.4,3000,Ming Hui,5,"We had a memorable meal at The Local Bangkok. 🥰 The steamed fish was absolutely superb — fresh, tender, and full of flavour. The pork dish we tried was equally impressive: wonderfully tender and rich in taste. 💯 I also appreciated that they serve two types of rice — jasmine and purple rice — which adds a special touch and rounds out the meal beautifully. The food quality really stands out, and the ambience is charming.

Would definitely recommend and return! 🥹",3 months ago,en
The Local,"Bangkok, Thailand",Thai,0,4.4,3000,Harry HM,5,"😄Good :
The staff is great, and the vibe is sophisticated.
It's authentic Thai, but the dishes are fancy.
The flavor is strong.
They have a lot of options for everyone.

🤔Down:
It's a bit pricey, but I think it's worth it.",a month ago,en
Mezzaluna,"Bangkok, Thailand",French Contemporary,2,4.5,334,christo christodoulides,5,"64th floor fine dining experience overlooking Bangkok- the location itself is worth booking a table at Mezzaluna. The french- japanese cuisine to the point and precise. Service of high standards especially welcome staff. French caviar and japanese oysters are also available as ""extras"" as well for the real connaisseurs.",a month ago,en
Mezzaluna,"Bangkok, Thailand",French Contemporary,2,4.5,334,Melvin Lim,5,"Had an incredible dinner at Mezzaluna. Every course was beautifully done — the fusion of flavours was bold, creative, and just delicious. The service was thoughtful and genuine, which made the whole experience feel effortless and relaxed.

It’s rare to find a place that nails both the food and the hospitality. Mezzaluna truly delivered on both fronts. Highly recommend for a special night out!",3 months ago,en
